x,y,name,type,adm2code,adm1code,adm1_en,adm2_en,adm0code,adm0_en,total,male,female
-73.8322228,18.1726895,Dispensaire de Maillard,hospital,HT0712,HT07,South,Torbeck,HT,Haiti,76083,39937,36146
-73.8532676,18.3293492,Dispensaire de Mazenod,hospital,HT0714,HT07,South,Camp-Perrin,HT,Haiti,45043,23695,21348
-73.8438728,18.2810586,Dispensaire de Mersan,hospital,HT0714,HT07,South,Camp-Perrin,HT,Haiti,45043,23695,21348
-72.7056794,18.9512576,Dispensaire de Mont-Rouis,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-71.748498,19.187309,Dispensaire de Pacasse (NF),hospital,HT0641,HT06,Centre,Cerca La Source,HT,Haiti,56532,28785,27747
-71.9346675,19.5178057,Dispensaire de Perches,hospital,HT0413,HT04,North-East,Perches,HT,Haiti,11556,5877,5679
-72.2689024,19.6804752,Dispensaire de Plaine du Nord,hospital,HT0322,HT03,North,Plaine du Nord,HT,Haiti,41255,20212,21043
-72.01622,19.586232,Dispensaire de Roche Plate,hospital,HT0431,HT04,North-East,Trou du Nord,HT,Haiti,48931,24024,24907
-73.1878917,18.3629613,Dispensaire de Saint Joseph,hospital,HT0731,HT07,South,Aquin,HT,Haiti,104216,53125,51091
-73.2782065,18.4364045,Dispensaire de Saint Yves,hospital,HT1021,HT10,Nippes,Anse-a-Veau,HT,Haiti,34613,18320,16293
-72.063502,19.521803,Dispensaire de Sainte Suzanne,hospital,HT0432,HT04,North-East,Sainte Suzanne,HT,Haiti,28031,14585,13446
-71.748498,19.187309,Dispensaire de Saltadère,hospital,HT0641,HT06,Centre,Cerca La Source,HT,Haiti,56532,28785,27747
-72.2387857,18.3163629,Dispensaire de Seguin,hospital,HT0212,HT02,South-East,Marigot,HT,Haiti,74700,35543,39157
-72.9443767,19.7180248,Dispensaire de Tenter,hospital,HT0523,HT05,Artibonite,Anse Rouge,HT,Haiti,43395,21763,21632
-71.954483,19.443536,Dispensaire de Vallières,hospital,HT0441,HT04,North-East,Vallieres,HT,Haiti,23536,12173,11363
-72.0649958,19.6153721,Dispensaire de cacheman,hospital,HT0431,HT04,North-East,Trou du Nord,HT,Haiti,48931,24024,24907
-73.0219486,19.6668498,Dispensaire de l'Arbre,hospital,HT0523,HT05,Artibonite,Anse Rouge,HT,Haiti,43395,21763,21632
-72.1919645,19.7280223,Dispensaire de la bonne sante,hospital,HT0311,HT03,North,Cap-Haitien,HT,Haiti,274404,127501,146903
-72.6396908333757,19.5937296,"Dispensaire de l’Espérance, Terre Blanche",hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-71.9219997,19.521187,Dispensaire des Perches,hospital,HT0413,HT04,North-East,Perches,HT,Haiti,11556,5877,5679
-72.6728866,19.136368,Dispensaire du Docteur Durand,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.2287763,18.5245812,Dispensaire et Pharmacie Nan Banbou,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-71.9506963,18.8666797,Dispensaire la Hoye,hospital,HT0613,HT06,Centre,Thomonde,HT,Haiti,61880,32370,29510
-72.5094827,18.5083461,Dispensaire morne a bateau,hospital,HT0116,HT01,West,Gressier,HT,Haiti,36453,18323,18130
-72.280658,18.5254846,Dispensaire-Laboratoire retraite Saint-Ane,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.2147953,19.7466152,Dispenssaire ASMIC,clinic,HT0311,HT03,North,Cap-Haitien,HT,Haiti,274404,127501,146903
-72.1858811,19.739205,Dispenssaires Secours,hospital,HT0311,HT03,North,Cap-Haitien,HT,Haiti,274404,127501,146903
-72.655294,19.0940003,Dispinsaire St-Laurent,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.586892,19.1023889,Dp de Gilbert,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.6926468,18.9790627,Dr. Bolte's Clinic,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-73.127842,19.8300188,Dubois,hospital,HT0934,HT09,North-West,Jean Rabel,HT,Haiti,148416,75060,73356
-72.2481327,18.6607894,Eben Ezer,clinic,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.7001542,18.9423437,Episcopal Clinic,hospital,HT0141,HT01,West,Arcahaie,HT,Haiti,130306,65206,65100
-72.0276019,19.6242729,Esperance centre de sante,clinic,HT0431,HT04,North-East,Trou du Nord,HT,Haiti,48931,24024,24907
-73.2678937,19.8137064,FAITH MEDICAL CLINIC SENTRAIN,hospital,HT0931,HT09,North-West,Mole Saint Nicolas,HT,Haiti,33863,17486,16377
-72.183933,18.539474,FBSA/CMS,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-73.8839377,18.2880473,FERME LEBLANC,hospital,HT0712,HT07,South,Torbeck,HT,Haiti,76083,39937,36146
-72.3259754,18.5493885,FILLES CHARITE,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.15,19.733,FILLES CHARITE/C.N.S.R.R,hospital,HT0312,HT03,North,Quartier Morin,HT,Haiti,27359,13931,13428
-73.133333,18.283333,FOND DES BLANCS HOSPITAL SAINT BONIFACE,hospital,HT0731,HT07,South,Aquin,HT,Haiti,104216,53125,51091
-72.157776,18.710276,FOND MICHEL,hospital,HT0621,HT06,Centre,Mirebalais,HT,Haiti,97755,49462,48293
-72.45,19.75,FONDEFH BIZOTON,hospital,HT0352,HT03,North,Port-Margot,HT,Haiti,49879,25067,24812
-73.7993797,18.2279823,FONFRED,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-73.761231,18.3005929,FORSREF,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.31605,18.544118,FOSREF CHRIST-ROI,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.617,18.388,FOSREF J. DE JEREMIE,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
-72.62576,18.507579,FOSREF J. LEOGANE,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
-73.0906619,18.4428418,FOSREF LAKAY MIRAGOANE,hospital,HT1011,HT10,Nippes,Miragoane,HT,Haiti,62528,31656,30872
-72.811643,19.933502,FOSREF LAKAY PORT-DE-PAIX,hospital,HT0911,HT09,North-West,Port-de-Paix,HT,Haiti,203975,98610,105365
-72.3981819,18.5341157,FOSREF- J. DE CARREFOUR,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-72.3374301,18.5319698,FOSREF- J. DE CARREFOUR FEUILLE,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-73.0906424,18.4429395,FOSREF- J. DE MIRAGOANE,hospital,HT1011,HT10,Nippes,Miragoane,HT,Haiti,62528,31656,30872
-72.2909821,18.5170314,FOSREF- J. DE PETION-VILLE,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-72.2758845,18.6153758,FOSREF- J. PLAINE DU CUL DE SAC,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.3111885,18.5547228,FOSREF-J. DELMAS 19,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.388647,18.5321159,FOSREF-LAKAY CARREFOUR,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-73.7505,18.198481,FOSREF-LAKAY CAYES,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.8340444,19.939101,FOSREF-LAKAY PORT-DE-PAIX,hospital,HT0911,HT09,North-West,Port-de-Paix,HT,Haiti,203975,98610,105365
-72.694248,19.1060714,FOSREF-Lakay Saint Marc,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-73.7484412,18.1943615,Fanmmiy Clinique Médico Chirurgicale,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.9116958,19.8518566,Foison,hospital,HT0911,HT09,North-West,Port-de-Paix,HT,Haiti,203975,98610,105365
-73.218883,18.280881,Fond des Blancs,hospital,HT0731,HT07,South,Aquin,HT,Haiti,104216,53125,51091
-72.6441178,19.1076886,Fondation Esther Baucicault Stanislas (FEBS),hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.3448387,18.5430355,Fosref Lakay Grand-Rue,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3348695,18.5448188,Fosref-lalue,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-71.7317175,19.554687,Fraternité Clinique,clinic,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.3163221,18.5406142,French Hospital,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.2960987,18.5184301,Friends for Missions Centre de Nutrition et Clinique,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-72.266666,18.533333,Frères Hospital Rehabilitation,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-73.2300342,18.4700235,Futur Hopital Visitation (en conception),hospital,HT1012,HT10,Nippes,Petite Riviere de Nippes,HT,Haiti,28553,15056,13497
-72.3485766180835,18.5380504,GHESKIO,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.683333,19.45,GONAIVES HOSPITAL DOCTEUR BAUDIN,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.183333,19.583333,GRANDE RIVIERE DU NORD HOSPITAL MENNONITE,hospital,HT0331,HT03,North,Grande Riviere Du Nord,HT,Haiti,41362,20476,20886
-72.696816,19.872484,Gaspard,hospital,HT0921,HT09,North-West,Saint-Louis du Nord,HT,Haiti,116350,56426,59924
-73.3547166,18.2991094,George's Clinic,hospital,HT0731,HT07,South,Aquin,HT,Haiti,104216,53125,51091
-72.2910109,18.5324308,German Red Cross Basic Care Unit,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.4065351,18.536043,German Red Cross Field Hospital,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-72.6968763,19.8725789,Glacis,hospital,HT0921,HT09,North-West,Saint-Louis du Nord,HT,Haiti,116350,56426,59924
-72.40809,18.529604,Grace church mission,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-72.7009708,19.2581115,Grande Saline,hospital,HT0543,HT05,Artibonite,Grande Saline,HT,Haiti,23236,12253,10983
-72.3334459,19.6437274,Grison Garde (NF),hospital,HT0321,HT03,North,Acul du Nord,HT,Haiti,55908,28199,27709
-71.7260667,19.5551105,Groupe Sante MJED,clinic,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.6967733,19.8723656,Guichard,hospital,HT0921,HT09,North-West,Saint-Louis du Nord,HT,Haiti,116350,56426,59924
-73.951431,18.505214,Gébeau à Corail,hospital,HT0831,HT08,Grande'Anse,Corail,HT,Haiti,19566,10311,9255
-72.3359404243891,19.3759521,H,hospital,HT0551,HT05,Artibonite,Saint-Michel de l'Attalaye,HT,Haiti,150511,74409,76102
-72.317,18.9497,HAS DESLANDES (UF9),hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-71.9167,18.7,HAS PLASSAC UF 8,hospital,HT0134,HT01,West,Cornillon / Grand Bois,HT,Haiti,59660,30694,28966
-74.1226046,18.6408268,HHF,hospital,HT0811,HT08,Grande'Anse,Jeremie,HT,Haiti,134317,68644,65673
-74.237501,18.630669,HHF de Bonbon,hospital,HT0813,HT08,Grande'Anse,Bonbon,HT,Haiti,8610,4648,3962
-74.2653214,18.4771329,HHF de Moron,hospital,HT0814,HT08,Grande'Anse,Moron,HT,Haiti,31157,16330,14827
-74.0959522,18.5381199,HHF_Clinique,clinic,HT0811,HT08,Grande'Anse,Jeremie,HT,Haiti,134317,68644,65673
-73.7611896,18.3008745,HIC,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.3861787537649,18.53113225,HOPITAL ADVENTISTE D'HAITI,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-72.6796351637815,19.66872025,HOPITAL ALMA MATER DE GROS MORNE,hospital,HT0521,HT05,Artibonite,Gros Morne,HT,Haiti,155692,78233,77459
-72.609579,18.5131835,HOPITAL CARDINAL LEGER,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
-72.2131078,18.6115488,HOPITAL DE BEUDET,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.35,19.767,HOPITAL DE SAINT MICHEL,hospital,HT0321,HT03,North,Acul du Nord,HT,Haiti,55908,28199,27709
-72.4673629,19.0506014,HOPITAL DUMARSAIS ESTIME,hospital,HT0532,HT05,Artibonite,Verrettes,HT,Haiti,144812,72157,72655
-72.5504127,19.6687946,HOPITAL ESPERANCE DE PILATE,hospital,HT0372,HT03,North,Pilate,HT,Haiti,54050,26667,27383
-73.3362431,19.6929095,HOPITAL EVANGELIQUE DE BOMBARDOPOLIS,hospital,HT0933,HT09,North-West,Bombardopolis,HT,Haiti,36028,18505,17523
-72.685424,19.450206,HOPITAL LA PROVIDENCE,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-73.1900834,19.8556086,HOPITAL NOTRE DAME DE LA PAIX,hospital,HT0934,HT09,North-West,Jean Rabel,HT,Haiti,148416,75060,73356
-71.8,19.45,HOPITAL NOTRE DAME DE LA PAIX JN RABEL,hospital,HT0421,HT04,North-East,Ouanaminthe,HT,Haiti,106129,52331,53798
-72.7246896,20.0190145,HOPITAL NOTRE DAME DES PALMISTES,hospital,HT0912,HT09,North-West,La Tortue,HT,Haiti,38868,19645,19223
-72.3282183,18.5641012,HOPITAL OFATMA,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-73.9432432,18.4715834,HOPITAL SAINT AGNES DE BEAUMONT,hospital,HT0833,HT08,Grande'Anse,Beaumont,HT,Haiti,31580,16397,15183
-72.4020154,19.7073838,HOPITAL SAINT JEAN DE LIMBE,hospital,HT0361,HT03,North,Limbe,HT,Haiti,85302,42459,42843
-72.5418314,18.2382695,HOPITAL ST MICHEL,hospital,HT0211,HT02,South-East,Jacmel,HT,Haiti,187253,92534,94719
-72.6308765084489,18.5075398,HOPITAL STE CROIX,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
-73.0949489,18.4429828,HOPITAL STE THERESE DE MIRAGOANE,hospital,HT1011,HT10,Nippes,Miragoane,HT,Haiti,62528,31656,30872
-72.4805673,19.4837334,HOPITAL TOUSSAINT LOUVERTURE,hospital,HT0512,HT05,Artibonite,Ennery,HT,Haiti,51221,25921,25300
-72.181,18.487,HOPITAL WESLEYEN DE LA GONAVE,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-73.617,18.567,HOSPITAL ARMEE DU SALUT/CLINIC BETHEL,hospital,HT1032,HT10,Nippes,Grand-Boucan,HT,Haiti,5815,3096,2719
-72.781111,19.599444,HOSPITAL TERRE NEUVE,hospital,HT0522,HT05,Artibonite,Terre Neuve,HT,Haiti,31252,15940,15312
-72.3266765,18.5406852,HUMANITY FIRST MEDICAL CAMP,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3297462,18.572662,Haiti Clinique,hospital,HT0117,HT01,West,Cite Soleil,HT,Haiti,265072,129887,135185
-72.459901,19.218382,Hatte Chevreau,hospital,HT0541,HT05,Artibonite,Dessalines,HT,Haiti,181903,91578,90325
-72.6987993,18.949009,Health Clinic,hospital,HT0141,HT01,West,Arcahaie,HT,Haiti,130306,65206,65100
-72.6250088,18.5059105,Help Hospital,hospital,HT0121,HT01,West,Leogane,HT,Haiti,199813,99210,100603
-72.25632375,18.5973553,Hopital,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.2692029,18.6479801,Hopital,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.118866,19.3376678,Hopital Bienfaisance de Pignon,hospital,HT0344,HT03,North,Pignon,HT,Haiti,43263,21708,21555
-72.3350573190959,19.375088,Hopital Bon Berger,hospital,HT0551,HT05,Artibonite,Saint-Michel de l'Attalaye,HT,Haiti,150511,74409,76102
-74.259226,18.5603834,Hopital Cadette,hospital,HT0814,HT08,Grande'Anse,Moron,HT,Haiti,31157,16330,14827
-72.4771944,19.1213128,Hopital Charles Coliton,hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-72.2762091,18.6452364,Hopital Communautaire de Bon Repos,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-72.6980644,19.1072537,Hopital Dioliva,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.635308,19.4374032,Hopital Eben-Ezer dejonc,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.295192,18.4677924,Hopital Fermathe,hospital,HT0115,HT01,West,Kenscoff,HT,Haiti,57434,28794,28640
-72.7711714,18.4273616,Hopital Georges Govin,hospital,HT0123,HT01,West,Grand-Goave,HT,Haiti,136502,64473,72029
-72.1699989,19.5787386,Hopital Grande Rivière du Nord,hospital,HT0331,HT03,North,Grande Riviere Du Nord,HT,Haiti,41362,20476,20886
-72.8322889852343,19.93556045,"Hopital Immaculee Conception (HIC), Immaculate Conception Hospital",hospital,HT0911,HT09,North-West,Port-de-Paix,HT,Haiti,203975,98610,105365
-73.61384,18.39362,Hopital Lumière Bonne Fin,hospital,HT0733,HT07,South,Cavaillon,HT,Haiti,48687,25648,23039
-72.1918519,18.3216941,Hopital Maternite Mathieu,hospital,HT0231,HT02,South-East,Belle Anse,HT,Haiti,75951,37329,38622
-72.6967208,19.1186302,Hopital Rama,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.3243342,18.5337828,Hopital SODEC,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.2094328,19.6098537,Hopital Sacré Coeur de Milot,hospital,HT0323,HT03,North,Milot,HT,Haiti,31992,16101,15891
-73.1299965,18.2774144,Hopital Saint Boniface,hospital,HT0731,HT07,South,Aquin,HT,Haiti,104216,53125,51091
-74.1862134,18.6358932,Hopital Saint Charles,hospital,HT0811,HT08,Grande'Anse,Jeremie,HT,Haiti,134317,68644,65673
-72.3366831,18.5780665,Hopital Sainte Catherine,hospital,HT0117,HT01,West,Cite Soleil,HT,Haiti,265072,129887,135185
-72.3384025,18.5836941,Hopital Sainte Marie Etoile de Mer,hospital,HT0117,HT01,West,Cite Soleil,HT,Haiti,265072,129887,135185
-72.2380311748652,19.7215672,Hopital Sarepta,hospital,HT0311,HT03,North,Cap-Haitien,HT,Haiti,274404,127501,146903
-71.9316027,18.8339514,Hopital St. Gabriel,hospital,HT0631,HT06,Centre,Lascahobas,HT,Haiti,45873,23088,22785
-72.680827440013,19.6692451,Hopital almamater de Gros-Morne,hospital,HT0521,HT05,Artibonite,Gros Morne,HT,Haiti,155692,78233,77459
-72.4009027,18.5338732,Hopital canadien LA VIGNE,hospital,HT0113,HT01,West,Carrefour,HT,Haiti,511345,243112,268233
-71.9337796,18.830854,Hopital de Las Cahobas (Freinds of the Children),hospital,HT0631,HT06,Centre,Lascahobas,HT,Haiti,45873,23088,22785
-72.2589703,19.6136693,Hopital de Robillard,hospital,HT0322,HT03,North,Plaine du Nord,HT,Haiti,41255,20212,21043
-72.2725623035343,18.5240258,"Hopital de la Communaute Haitienne (HCH), Community Hospital of Haiti",hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-71.7619116,18.8674716,Hopital de la Nativite,hospital,HT0632,HT06,Centre,Belladere,HT,Haiti,86612,44512,42100
-72.1772946,19.6985971,Hopital de la convention de la baptiste d\'Haiti,hospital,HT0312,HT03,North,Quartier Morin,HT,Haiti,27359,13931,13428
-72.3107855,18.5544643,Hopital la Trinite,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.4030059,19.6988501,Hopital le Bon Samaritain (HBS),hospital,HT0361,HT03,North,Limbe,HT,Haiti,85302,42459,42843
-72.3224588,18.5337875,Hospital & Medical Supplies,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-73.2411154,18.3588163,Hospital Bethel Fonds-des-Nègres / Armée du Salut,hospital,HT1013,HT10,Nippes,Fonds des Negres,HT,Haiti,33413,16729,16684
-72.2922504,18.9860497,Hospital Bombardopolis,hospital,HT0542,HT05,Artibonite,Petite Riviere de l'Artibonite,HT,Haiti,170740,85976,84764
-72.6465009,19.300793,Hospital Bon Berger,hospital,HT0544,HT05,Artibonite,Desdunes,HT,Haiti,37027,18608,18419
-73.6589662,18.2996009,Hospital Bonne Fin,hospital,HT0733,HT07,South,Cavaillon,HT,Haiti,48687,25648,23039
-72.2294365,18.5808572,Hospital Bonneau St. Joseph,hospital,HT0131,HT01,West,Croix-Des-Bouquets,HT,Haiti,249628,122332,127296
-73.7577349,18.1948753,Hospital Brenda Straford,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.3231455,18.5700717,Hospital Caritas,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.1620423,18.3127671,Hospital De La Communauté,hospital,HT0231,HT02,South-East,Belle Anse,HT,Haiti,75951,37329,38622
-72.6888861,19.4501181,Hospital Docteur Baudin,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.4293955,19.7512964,Hospital Eglise Wesleyan Fauché,hospital,HT0352,HT03,North,Port-Margot,HT,Haiti,49879,25067,24812
-72.3403482,18.53795735,Hospital Frances,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3058531,18.5525232,Hospital Grande Rivière du Nord,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-73.7504178,18.193526,Hospital Imaculée Conception des Cayes,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.3883425,18.2796755,Hospital La Sainte Famille,hospital,HT0213,HT02,South-East,Cayes-Jacmel,HT,Haiti,40348,19607,20741
-72.4649872,19.0486984,Hospital La Saline (Pediatrie Sociale),hospital,HT0532,HT05,Artibonite,Verrettes,HT,Haiti,144812,72157,72655
-72.3282118,18.5740158,Hospital Medicos Sem Fronteiras,hospital,HT0117,HT01,West,Cite Soleil,HT,Haiti,265072,129887,135185
-72.324700000000007,18.5564,Hospital Medicos Sem Fronteiras,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.3272717574676,18.5814211,Hospital Medicos Sem Fronteiras,hospital,HT0117,HT01,West,Cite Soleil,HT,Haiti,265072,129887,135185
-72.6903956,19.4500354,Hospital Raboteau,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.6998676,19.1166099,Hospital Saint Antoine,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.3047,18.5467,Hospital Saint Charbel,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-73.7499367,18.1999587,Hospital Tuberculose Sanatorium des C ayes,hospital,HT0711,HT07,South,Les Cayes,HT,Haiti,151696,74476,77220
-72.6663649,19.4748057,Hospital de secours des Gonaives,hospital,HT0511,HT05,Artibonite,Gonaives,HT,Haiti,356324,171084,185240
-72.4910808401177,19.07415545,Hôpital Albert Schweitzer (HAS),hospital,HT0532,HT05,Artibonite,Verrettes,HT,Haiti,144812,72157,72655
-72.3188335,18.5616989,Hôpital Bernard Mevs,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.7971056,19.7827124,Hôpital Bon Samaritain de Bassin Bleu,hospital,HT0913,HT09,North-West,Bassin Bleu,HT,Haiti,63446,31688,31758
-72.2486111,18.5541668,Hôpital Brésilien,hospital,HT0118,HT01,West,Tabarre,HT,Haiti,130283,61480,68803
-72.5163075,19.2632698,Hôpital Claire-Heureuse de Marchand Dessalines,hospital,HT0541,HT05,Artibonite,Dessalines,HT,Haiti,181903,91578,90325
-72.583,18.917,Hôpital Communautaire de Mirebalais (MARCH CITY-MED),hospital,HT0141,HT01,West,Arcahaie,HT,Haiti,130306,65206,65100
-72.2784144,18.5416462,Hôpital Espoir,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.081949,18.785057,Hôpital Eye Care,hospital,HT0621,HT06,Centre,Mirebalais,HT,Haiti,97755,49462,48293
-72.3444,18.5387,Hôpital Français,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3454434,18.5373387,Hôpital Français d'Haïti,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-73.3422367,18.5035005,Hôpital Jules Fleury d'Anse-à-Veau,hospital,HT1021,HT10,Nippes,Anse-a-Veau,HT,Haiti,34613,18320,16293
-72.3077,18.5352,Hôpital MSF,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.8646708,18.4338629,Hôpital Notre Dame de Petit Goâve,hospital,HT0122,HT01,West,Petit-Goave,HT,Haiti,172965,87460,85505
-72.329127,18.5334252,Hôpital Pluri Medic_Pharma First Class,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3410145,18.5376602,Hôpital Psychiatrie,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3192374,18.5650394,Hôpital Raboteau,hospital,HT0112,HT01,West,Delmas,HT,Haiti,395260,187328,207932
-72.3395181,18.5485229,Hôpital Renaissance,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3440523535028,18.53824415,Hôpital Saint François de Salle,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3275,18.5366,Hôpital Saint Joseph,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3281962,18.5351752,Hôpital Saint Joseph,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.2918349,18.5157284,Hôpital Saint Landy,hospital,HT0114,HT01,West,Petion-Ville,HT,Haiti,376834,182671,194163
-72.2512781,18.5714338,Hôpital Saint Luc,hospital,HT0118,HT01,West,Tabarre,HT,Haiti,130283,61480,68803
-72.6990404785367,19.1137084,Hôpital Saint Nicolas,hospital,HT0531,HT05,Artibonite,Saint-Marc,HT,Haiti,266642,129153,137489
-72.3374147,18.5308999,Hôpital Saint Ésprit,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3371429,18.531605,Hôpital Saint Ésprit,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.3441406243233,18.52662465,Hôpital Sanatorium,hospital,HT0111,HT01,West,Port-au-Prince,HT,Haiti,987310,465840,521470
-72.253333,18.570555,Hôpital St. Damien,hospital,HT0118,HT01,West,Tabarre,HT,Haiti,130283,61480,68803
